id,revenue
4261,4418621.052116606
4262,1297610.9387884345
4263,6350158.102882017
4264,508668898.6915263
4265,10299800.750415511
4266,4489153.619052782
4267,15013093.477500323
4268,11728946.48529026
4269,5892049.168826712
4270,202090738.86362034
4271,37250273.10370627
4272,56133.304679016095
4273,46630837.44692479
4274,19336507.794561356
4275,1301771.8907223651
4276,29335308.66267425
4277,66004538.89338736
4278,5210598.986039656
4279,59922878.874030486
4280,445069.85117953725
4281,1418793.5247686196
4282,23598680.316185117
4283,75243.77571152864
4284,9776094.58269502
4285,167.47912502304098
4286,431593594.7022878
4287,31492629.954641648
4288,76043928.61618336
4289,32519037.71805662
4290,46670440.358844236
4291,7184859.442354498
4292,1327904.2035048914
4293,3924800.163036884
4294,120780167.29183389
4295,113426840.71345782
4296,12865359.551374333
4297,16409036.258901779
4298,1250376.235761059
4299,10994993.796705274
4300,41652948.400783226
4301,4896354.4527863115
4302,1202091.4227910747
4303,3146032.935008144
4304,13061288.033043569
4305,52289602.98302114
4306,48489411.28837553
4307,74260.8359503828
4308,200931.20053143846
4309,23045915.390586898
4310,1760336.7576762964
4311,1222829.6497620605
4312,39882975.207881615
4313,155780057.16178757
4314,4238941.341056708
4315,215942442.1913934
4316,292195390.8138095
4317,1534943.3493502894
4318,32322178.06222733
4319,1100.7128059932668
4320,1754279.9527457464
4321,29346124.095695313
4322,3509820.195197466
4323,5942836.660247307
4324,4499967.018957883
4325,1826292.5763714467
4326,8299846.899666077
4327,13268676.129882675
4328,1012476.3051437509
4329,26764.016332002728
4330,264839845.35521263
4331,78654526.86545311
4332,68441083.8888419
4333,1533521.708606482
4334,45036129.701431476
4335,131538230.7538698
4336,22135289.075674713
4337,112192.13627791581
4338,141484676.76333845
4339,64078027.012359284
4340,4245530.405595658
4341,7813993.468488566
4342,5609993.014150955
4343,14986175.7063643
4344,532678.22352607
4345,2613668.876350372
4346,8924607.650917623
4347,84427729.01426564
4348,211787.3402910708
4349,205873691.18043277
4350,4004880.7521295836
4351,140254110.79687133
4352,784832.0190272867
4353,40090500.6577667
4354,6049766.479710799
4355,24145127.511748962
4356,1377494.6551941456
4357,102620031.54295738
4358,3759174.7603364373
4359,12435765.96160686
4360,94524872.88211843
4361,59832083.84245165
4362,3360765.0615572603
4363,40351739.886430964
4364,34365652.03095132
4365,1850371.3932555288
4366,20887750.935032032
4367,21896507.444758266
4368,100928632.87802048
4369,12160182.75252473
4370,183099999.30464834
4371,27485363.935603708
4372,8797559.56969469
4373,10109130.481105931
4374,16662278.655673394
4375,2227330.42819093
4376,55009.55610494687
4377,3075140.4742462607
4378,14365007.298435945
4379,112099715.61079657
4380,63687795.88026795
4381,100225435.39549842
4382,421959064.01766187
4383,206243553.7311213
4384,71650451.59280224
4385,337269.0671869738
4386,153784938.55113864
4387,55841071.72733054
4388,6217326.317615846
4389,329550118.49642044
4390,2022430.1637829635
4391,1446902.2561574765
4392,80066124.48200776
4393,31704106.23354022
4394,11911795.729421489
4395,4492738.687439822
4396,71149027.87129194
4397,20426641.074831747
4398,111085154.59368819
4399,232645.6998457835
4400,3368566.2507922202
4401,9109628.490048349
4402,6492170.0369236795
4403,11832432.535148026
4404,54030773.093437165
4405,10474202.09101898
4406,795173.8203437252
4407,1197051.0098580536
4408,247369.23932649352
4409,1047563.626559895
4410,4100894.2882123776
4411,3173344.919517233
4412,34335862.7050077
4413,99651300.7432968
4414,699957.1688161604
4415,6012342.2626278065
4416,55175.01593408812
4417,215850460.86557364
4418,102810.41378898043
4419,24040351.764485322
4420,289404871.3220389
4421,2239924.7691810164
4422,1248043.0117362475
4423,963995.5495653579
4424,530.1489263662054
4425,8114180.950364113
4426,4747936.256190336
4427,66037646.9594045
4428,874852.0341126394
4429,1422354.6478666998
4430,90262.23973119387
4431,54891.17903376144
4432,106462571.57496162
4433,291219273.9244534
4434,436210907.88315225
4435,5812247.4877542835
4436,24358055.284963917
4437,794753.3183422075
4438,826729.5225569421
4439,14795805.0210413
4440,366220.0141463254
4441,37893038.06590036
4442,175610.28042387578
4443,296440.48637949396
4444,489272.4304633433
4445,9444120.270298805
4446,613738.7080413571
4447,161505637.06353712
4448,1920525.658693943
4449,9257305.866346477
4450,14772364.924239565
4451,570293330.1951321
4452,37361796.74848758
4453,964761.4824757064
4454,537906.6555034446
4455,1682621.9908075575
4456,77602501.27504878
4457,3360072.1809897507
4458,1684838.5395178196
4459,26144798.53534974
4460,624.4926163735097
4461,24693291.617958594
4462,30117097.07153911
4463,1095663.458112125
4464,22694769.320927426
4465,6518252.783367809
4466,1246811.3463700144
4467,9389613.62159321
4468,666210.0881442071
4469,15923790.787483558
4470,65037483.163610294
4471,762344.3588662572
4472,103435854.99346396
4473,7252572.811511718
4474,7531238.6481635105
4475,3227574.8941296004
4476,48227.95816308114
4477,8276734.742862747
4478,2489542.5803376567
4479,235453.79476242058
4480,59855544.836691305
4481,5592619.847882575
4482,2491652.348755191
4483,2281162.892357833
4484,380301.2483787162
4485,20525453.93613943
4486,14735523.430466458
4487,14803177.385216502
4488,46896546.85356308
4489,28045872.945895217
4490,195347.45991447387
4491,103347879.79217015
4492,13139884.086191464
4493,1298407.5068955417
4494,21498740.498534817
4495,15765011.36070447
4496,76948680.89438862
4497,10911247.768283771
4498,6731325.260312946
4499,63065.030061279955
4500,189009623.09109387
4501,161064002.6657414
4502,14371998.308574602
4503,226550671.02778822
4504,2748820.4219058678
4505,262593.4443948689
4506,116376140.33894959
4507,704854.1219094219
4508,653229.3396151084
4509,2022139.6304877088
4510,12512666.060293399
4511,142018321.85406145
4512,119103.77500032473
4513,38904070.71919717
4514,6111542.672832337
4515,222472920.4632335
4516,2293562.015620278
4517,3860566.879183136
4518,133464069.22504017
4519,82243940.96341568
4520,5127856.5736355195
4521,19823934.643777445
4522,86725547.13016677
4523,31241730.614612438
4524,7856309.69781631
4525,474947.9633510065
4526,1516155.6822163577
4527,9159963.757042792
4528,663587.7820206675
4529,399843.05697654845
4530,4496502.139752975
4531,6314379.443142854
4532,6165528.331739608
4533,52072704.17197905
4534,883474.7456712816
4535,91621206.12856919
4536,15855719.299511213
4537,7773249.0255565625
4538,19081116.513591148
4539,608371.5194403311
4540,157252561.84612316
4541,5806539.894530995
4542,78659031.37211427
4543,49351308.892395385
4544,6535868.785922437
4545,85603.54517791772
4546,122939.1935819891
4547,1808591.2296150574
4548,5557729.034295916
4549,1222954.448040976
4550,16058793.826987606
4551,735758703.3996449
4552,112552418.2382659
4553,3525188.620871826
4554,475774501.94675756
4555,850719.9682388513
4556,25374664.60239031
4557,13880869.046632696
4558,3170953.510411419
4559,23844448.30915063
4560,109525156.17681178
4561,47208969.16729552
4562,1052154.5311743347
4563,182357710.58363032
4564,46086.910069494625
4565,372542.4890636313
4566,27530356.015532903
4567,14246762.78069235
4568,6212982.662848651
4569,5583423.378700225
4570,2955317.8908883287
4571,2283032.616595193
4572,10135861.337506013
4573,9517966.198665684
4574,174187.4750479824
4575,318488.278199872
4576,5210155.099754857
4577,5023497.339957126
4578,6889400.461521219
4579,1737144.3375745597
4580,107133268.0040337
4581,1135606.5669082515
4582,50475939.43294631
4583,296218665.9579349
4584,1365115.780892686
4585,89230980.47687249
4586,4315097.6017662855
4587,7004484.895317322
4588,189500007.50419268
4589,1217832.980467911
4590,833651129.6411964
4591,110808346.61961094
4592,1144238.918003562
4593,149998.3708117082
4594,27435469.853895314
4595,567040212.3763144
4596,491210111.78376156
4597,13155175.327384612
4598,82476138.46024603
4599,23021487.979391776
4600,1570458.0672312924
4601,19601553.931935392
4602,3025962.258501062
4603,16987590.13529246
4604,30768245.35902711
4605,222553505.6905895
4606,92310991.42280725
4607,33439256.594971333
4608,2567800.8033377873
4609,11937013.180807494
4610,193327758.4760388
4611,13589860.260539727
4612,11531270.02104126
4613,30871787.115472846
4614,14723220.277900903
4615,4748458.226846248
4616,644041.4194374952
4617,22108353.927762836
4618,788017.1050189345
4619,4810031.63765905
4620,1389181.4263328395
4621,258003988.78564525
4622,16883425.04456925
4623,3872991.4636781453
4624,86.29160240323162
4625,5177156.059239485
4626,3468134.2049214244
4627,19541959.002775423
4628,3895569.0146543016
4629,1029424.6884891973
4630,2732668.9875944545
4631,7244086.404847604
4632,2981665.407541432
4633,432290.3097192257
4634,390159.50829469005
4635,57483.107309176325
4636,184782670.6434613
4637,1847076.3723643897
4638,7904448.890970534
4639,51.08825607261578
4640,13271531.662509037
4641,11432485.047281167
4642,16354584.877851281
4643,45504959.765495665
4644,2684154.453919507
4645,5522.741510288059
4646,659390074.6661904
4647,1637100.7444861424
4648,3163323.6858747145
4649,151397315.0276935
4650,149175960.24227926
4651,42230340.848235935
4652,341987092.1812833
4653,143732.73870959476
4654,82491135.67676908
4655,91189263.66012049
4656,4943318.421324856
4657,536588.5927171682
4658,23955748.466943666
4659,1845438.621731203
4660,2981252.3466755957
4661,9439348.411654238
4662,3035443.468437762
4663,12086395.337474864
4664,7462475.695854744
4665,16603231.062509809
4666,2886617.3298581913
4667,137128324.48855126
4668,865182.10374463
4669,584380.1258710823
4670,15260161.382611673
4671,3075720.0584671446
4672,118761.21876196831
4673,14847738.6409034
4674,6352718.144026167
4675,2221478.6290120925
4676,3008409.00968427
4677,88660.16747186624
4678,3307726.7640963355
4679,196087.9162333795
4680,377829.30248078826
4681,11954155.222489951
4682,5244097.490570568
4683,1447712.3417880526
4684,771330.7370773864
4685,26366567.254732884
4686,2656171.6097178883
4687,16208844.43737778
4688,99189464.92182223
4689,8563878.376185475
4690,4083058.798746759
4691,4884965.609621213
4692,6390347.132266324
4693,1116328.1485370786
4694,2688082.177708744
4695,2365884.3758544913
4696,33082859.187753204
4697,52861861.35814513
4698,3077446.066476439
4699,1054919.335970996
4700,129939243.66376421
4701,167452441.092245
4702,717651.5634943648
4703,11164956.630314492
4704,69145744.55809426
4705,41583865.56223984
4706,92170188.54700269
4707,710738.5358722128
4708,19738824.40296915
4709,78.59009406815807
4710,246935998.71671188
4711,1966174.9890052634
4712,804062.2085974171
4713,351809203.671232
4714,1744534.5893602825
4715,171075.4888854678
4716,176970.9667183257
4717,5674340.031711248
4718,5127358.872721992
4719,20483.495017268182
4720,1604815.437091662
4721,2660943.7159656044
4722,73814359.07548463
4723,429782.5559417991
4724,122084904.08207473
4725,4643881.865500927
4726,2516410.2108070743
4727,7658324.23185899
4728,4688435.045810614
4729,115310311.95029211
4730,162921.87286342983
4731,39860562.10831104
4732,320203303.01218104
4733,143174.05015273148
4734,202552684.20019773
4735,21255574.145876385
4736,8689943.478369102
4737,32157734.04478164
4738,2532359.5881299763
4739,41902812.859607026
4740,455441206.7270336
4741,243203.5199126989
4742,69848081.71539615
4743,12569.447730804766
4744,122603.64416972888
4745,587586551.7343277
4746,14899419.049175585
4747,13106090.395830914
4748,92711310.94640562
4749,6402027.796635273
4750,2323256.5348512
4751,53870587.06829688
4752,1513997.6958419653
4753,10730384.371077478
4754,708504395.1148823
4755,10098171.56527031
4756,46574204.70365869
4757,186039245.959115
4758,89333667.23463932
4759,229770038.01407802
4760,371960.1647515462
4761,6575102.781293109
4762,2008344.6413079554
4763,710454.8443280623
4764,414877990.80250025
4765,8469517.544829598
4766,176260121.71536374
4767,29810913.596549258
4768,38122984.68632753
4769,6859967.118234026
4770,111257368.73319682
4771,70478940.9661254
4772,5228427.393721406
4773,9184084.875637557
4774,4887159.475913577
4775,1335540.765998043
4776,1301581.4974590656
4777,317796246.19556
4778,64178368.49481725
4779,121934.3901398432
4780,197502834.6571508
4781,148989.6465610261
4782,14754253.114721294
4783,6148950.51270746
4784,8952270.629815994
4785,22444859.77979214
4786,127140027.44660226
4787,120317129.3132802
4788,7388756.86605908
4789,1180099.5048073952
4790,100654457.40895408
4791,2016594.9961247155
4792,1280160.1662005275
4793,10966359.07378688
4794,172218.85647617246
4795,3336325.1252563586
4796,6079546.171993845
4797,655689690.0065836
4798,129741273.35638508
4799,9848884.32362612
4800,11828759.009580886
4801,83480.51520949868
4802,26531377.16730256
4803,1438080.9937658326
4804,952243.3888550801
4805,286659.9027847335
4806,609832.9858081599
4807,763747.12466177
4808,1483633.7146427962
4809,151656434.68427384
4810,172396.87826772203
4811,3658900.8751415703
4812,220531858.92758262
4813,160133430.14310232
4814,741593.9468045107
4815,30938283.558297988
4816,10176279.0473772
4817,5727233.318946186
4818,7103429.624708254
4819,4624527.060603654
4820,17830530.447078176
4821,1078325.4143472195
4822,853.3676733277563
4823,4585409.156953278
4824,101206735.86342403
4825,96977764.63918136
4826,1152863.8081001851
4827,25452882.87491205
4828,6224154.366051492
4829,867.3867225113381
4830,7690741.266385723
4831,20380050.539777182
4832,2312015.5725457463
4833,17404401.970612787
4834,5369872.82188067
4835,41592754.21798122
4836,4491836.056259449
4837,308431189.33153355
4838,46249377.21317874
4839,17.380158358175855
4840,338425726.5312035
4841,61989.660229934074
4842,22360362.178483114
4843,85217758.3152028
4844,844042.8258987342
4845,15200912.012256071
4846,2218906.869404457
4847,379192524.26121426
4848,34354661.995672785
4849,402304935.3330513
4850,29475508.61306052
4851,34533.11511987822
4852,751366.0401441667
4853,71188582.57154815
4854,13788364.159829956
4855,89723156.88809043
4856,8118228.299952209
4857,19693663.718799405
4858,7291653.427985523
4859,1120331.6274775486
4860,272141226.90518814
4861,146895415.19923
4862,217886505.46639374
4863,224680046.14789182
4864,43644938.65863603
4865,30952901.690838225
4866,6706390.945398738
4867,142478392.14903617
4868,2309465.82901074
4869,625218.4306429145
4870,14512392.353148915
4871,25545878.785010327
4872,1209942.0130557574
4873,1306880.452830631
4874,89783261.18390575
4875,10079707.16083262
4876,12871404.263102088
4877,16428759.407285813
4878,5364688.232899646
4879,6335836.17694329
4880,14843799.336727701
4881,3091251.1334831347
4882,10934904.527356748
4883,64796175.653594926
4884,26869489.17752836
4885,2669492.179628669
4886,27110079.93445617
4887,1083434.6131615925
4888,3314847.7172550256
4889,956427.4995935308
4890,140644357.55477566
4891,138360.01863265736
4892,2410938.52051192
4893,129422085.33819813
4894,7383381.345866795
4895,1395117.3434328607
4896,16007338.484096985
4897,894844.5126039525
4898,80105655.43869048
4899,147109985.56951475
4900,256481708.7937182
4901,38965994.59346013
4902,2015848.9723330545
4903,61.31374522599482
4904,216239682.95903313
4905,26624746.47064299
4906,129116.10940895934
4907,742050310.4525464
4908,2339795.936123267
4909,99092976.93787569
4910,25774468.269143127
4911,10546684.871162593
4912,17552667.26772663
4913,7990172.004660722
4914,63929570.49225637
4915,38094766.55728266
4916,15083592.877044834
4917,4033879.143586737
4918,302783478.8060358
4919,70908272.28530516
4920,16980455.650624927
4921,57890039.44981666
4922,9176789.800280161
4923,319865.7836557362
4924,135881469.3047325
4925,114423691.86345899
4926,103367.51586080005
4927,20673498.419687297
4928,6719471.795950374
4929,180598.95425065054
4930,4590334.179974036
4931,8871942.779019143
4932,829122.8625319507
4933,82425665.22501245
4934,870670.9197265373
4935,686536516.3319397
4936,1761953.043999204
4937,176451.35976854598
4938,6758361.49046404
4939,83302.56005386988
4940,439409.4954036373
4941,7677140.520170795
4942,2997929.1314793564
4943,31619910.678185463
4944,88270988.51634932
4945,841482.9555499996
4946,5425571.14886782
4947,693992.9676109366
4948,861768.1551979359
4949,1000532.2739161549
4950,100169800.95336445
4951,33102801.157586128
4952,14043698.108804837
4953,111666631.60793163
4954,21401809.78271594
4955,1204037.8605810555
4956,1271549.165512325
4957,27114721.20135962
4958,3752229.6864227937
4959,6605782.020184476
4960,10547215.866039822
4961,61410404.10213956
4962,12205329.341334827
4963,4209361.642954574
4964,3341911.72919052
4965,4086327.9873851324
4966,3522957.692918158
4967,31730379.28535992
4968,12668922.348569306
4969,138.39536547367416
4970,463100.4787658985
4971,14515306.246205434
4972,1819124.393199732
4973,1166381.19828851
4974,24732813.272851087
4975,2933429.8969962313
4976,122857.14939259402
4977,83396279.96396057
4978,1183364.6994405205
4979,1313871.5529587308
4980,7175734.1774012325
4981,17459246.751654852
4982,30633857.29502694
4983,65.37680208335743
4984,20634035.683652095
4985,292113294.0912846
4986,1229784.8108783374
4987,1554143.24097241
4988,1516024.8275755667
4989,29135493.4330021
4990,279051.1698383479
4991,5063563.179833153
4992,153088929.4683637
4993,2025016.9642444532
4994,22210103.481928326
4995,189683.17768408515
4996,4585621.435508323
4997,77971979.48687315
4998,6415143.92032873
4999,27892906.182935853
5000,216106198.60551047
5001,449213119.89067256
5002,225995627.09253442
5003,94219768.85588983
5004,12288535.143126836
5005,38525730.214602746
5006,26848143.56106793
5007,69053047.09654692
5008,258961821.9725354
5009,13170695.623734042
5010,1720887.0630635084
5011,3247371.2408946417
5012,21507850.709814504
5013,7510257.429789722
5014,48847633.8826689
5015,9145174.535862487
5016,98271627.10441037
5017,7340238.533465993
5018,7711607.21763223
5019,19556233.323814504
5020,13143731.703517174
5021,1655.0721440478183
5022,23989996.949075893
5023,996011.8016775815
5024,115473606.45460027
5025,618426.9051753152
5026,20910016.53041129
5027,17407749.249478582
5028,97432072.99728808
5029,78929391.45808901
5030,34589970.6080244
5031,4028295.001390633
5032,75091445.67750415
5033,1509063.0713623303
5034,1881573.80764694
5035,116.59040517096871
5036,3621486.2042589085
5037,10931337.409199752
5038,334979525.04199845
5039,456754.87395777437
5040,19823905.93746256
5041,43416964.54094098
5042,8089277.49365803
5043,24472773.43001444
5044,200951730.89009547
5045,1306417.3963738896
5046,1154105.8443620487
5047,1055067.518687584
5048,1139720.1475901366
5049,46953233.50575817
5050,965431.2303479862
5051,306853208.9589717
5052,158397614.5616017
5053,30453720.092302322
5054,138056964.49346772
5055,9070285.752629131
5056,5614817.016780966
5057,8843144.383557847
5058,4487434.725489352
5059,10601355.954978114
5060,106060319.18405111
5061,25978868.15686898
5062,617825.2488359452
5063,1395.294767946768
5064,52928824.225300945
5065,4530332.747471048
5066,16467520.546721164
5067,33455610.02090857
5068,23955153.63271058
5069,102520280.91796824
5070,6134092.008134221
5071,61749894.356761694
5072,104726514.25265335
5073,6997540.58614039
5074,4665968.055287995
5075,2120521.1004776075
5076,9598686.742819006
5077,42835964.04614712
5078,5830931.699388443
5079,4032158.1759390784
5080,77025210.05678605
5081,47091072.734342694
5082,16197023.282960817
5083,651064.1224043281
5084,11231377.614026353
5085,366389.90937983536
5086,6157827.295812219
5087,5924571.8687762525
5088,4326796.202814734
5089,887150.5912544158
5090,2602351.170555592
5091,10077624.175656822
5092,43105300.34534751
5093,32006956.20205218
5094,42850828.19072354
5095,71814113.10146795
5096,26676411.530301575
5097,406564.9714440771
5098,353026.90588113194
5099,2459812.8356831027
5100,934653.9559406603
5101,447826.75047302997
5102,209.75587508669364
5103,588527.0127149685
5104,51635685.15550761
5105,3045856.037425387
5106,880183.1015221365
5107,1910814.2802087024
5108,12543269.294299304
5109,211494.42271371276
5110,18896817.98330877
5111,143274643.6637953
5112,4400178.925382454
5113,241529.698257525
5114,13657141.479847217
5115,920333.9958434565
5116,3089688.204249575
5117,310068857.68312985
5118,9423906.260616101
5119,679.2481199224195
5120,344901.0882337637
5121,57622181.572224095
5122,65256042.04487364
5123,35264229.47335519
5124,4136941.494211566
5125,24584204.532138593
5126,10270983.316661218
5127,58305145.57736829
5128,56106.43952879312
5129,922102.2388512234
5130,24085673.577764437
5131,14864044.228802487
5132,12597017.260232035
5133,161987732.63937438
5134,106515135.91086003
5135,199051339.9277148
5136,999869.2695817449
5137,111057883.63577622
5138,15752183.230839286
5139,141938836.23977238
5140,74251022.15117043
5141,24257982.762214758
5142,178921696.40056968
5143,41738307.37304519
5144,93395219.33546717
5145,7862885.59454225
5146,2171763.0756137534
5147,3302560.322217409
5148,48574755.38742928
5149,892029.7717599999
5150,333599623.83560985
5151,263745589.7437082
5152,79433968.52154624
5153,3470514.7631771443
5154,20490115.748233095
5155,1876597.3969418504
5156,816036349.4277033
5157,2651942.2983154077
5158,601911.184238894
5159,66882637.28855117
5160,15418508.471281767
5161,14426440.28627349
5162,32519966.167686805
5163,385286269.7445539
5164,330463.5584057276
5165,49588020.00650641
5166,94492921.47937635
5167,3080702.997458644
5168,2582473.220655763
5169,9184879.417011311
5170,10430400.795799479
5171,71074552.93598306
5172,5630487.640732554
5173,106739992.31405337
5174,108880082.83581795
5175,1673176.1200989527
5176,3107203.6094906684
5177,238436649.348089
5178,365647362.92962563
5179,680017.7746653229
5180,25456009.03538923
5181,425644.13427932
5182,57917522.81804614
5183,847215.8173819869
5184,2532066.9025141606
5185,3897249.7539720424
5186,715047.3282351159
5187,1380659.247824013
5188,5777586.67065025
5189,6320874.482846768
5190,316086415.08009636
5191,3774841.433972598
5192,48911189.89681059
5193,161378881.14650318
5194,26860709.894032005
5195,188861152.50003207
5196,31094508.807950206
5197,17241690.38833685
5198,44857961.77642451
5199,14471949.582465917
5200,8505323.812522048
5201,34360220.70144655
5202,857039.182975691
5203,526940.7467442028
5204,29700.845557234345
5205,1175449.8618818014
5206,8433045.401600584
5207,3364469.432443687
5208,9268728.053876845
5209,106020675.6687026
5210,24144277.616929993
5211,3345294.752528516
5212,2525109.694288367
5213,115972773.99380834
5214,893.6803678856785
5215,14193072.898540646
5216,49096777.763740726
5217,423.9184796260773
5218,5506709.675073681
5219,3257376.526584572
5220,23434502.145385236
5221,87.54014068260318
5222,242.3779618290024
5223,155477086.81367707
5224,82.17853989860477
5225,130308.92967729372
5226,37459006.95817667
5227,1036372.0213708357
5228,28590547.561143428
5229,205040153.45638567
5230,9174247.357624546
5231,1430564.891141326
5232,345652.1977388458
5233,478101.5258611308
5234,139036631.2641521
5235,68190870.38629252
5236,191630961.38993365
5237,40684884.05683991
5238,6015887.495828013
5239,37603419.713040724
5240,78662862.64527348
5241,10803473.110493485
5242,5862788.290186882
5243,3843596.1585271256
5244,36381444.391131565
5245,361658.9491846446
5246,12981055.882006776
5247,36521959.57536674
5248,345476.8478443736
5249,18658390.968169246
5250,208278476.75507218
5251,14507576.798270218
5252,149268.12537403218
5253,3581303.8589015463
5254,167047.85671741934
5255,44703117.770849675
5256,16166540.724733239
5257,730076.2034503384
5258,223683.12609943285
5259,37989176.40492318
5260,4131497.0611018287
5261,27322296.130165026
5262,5856967.1447095275
5263,11294060.076953886
5264,1045091.2291298044
5265,1776692.753153848
5266,95063409.47352386
5267,395721.582699555
5268,15121752.717395322
5269,109281387.95153432
5270,56971560.09964411
5271,23695475.778605208
5272,83190031.51773472
5273,40931.02318052898
5274,8582480.413537012
5275,13654973.476416837
5276,5243710.888645725
5277,1102404.0032772818
5278,3841770.8394365734
5279,3907061.4839807833
5280,476055.6257623796
5281,6970939.761199413
5282,18977106.413701903
5283,1585592.637084243
5284,14821996.03336167
5285,138863309.0213872
5286,5827103.462132527
5287,3173502.4773054896
5288,373215.83143307833
5289,55806971.60683169
5290,58600682.35117099
5291,281542254.4036968
5292,110409295.52725142
5293,253228981.08010805
5294,211741.47685807588
5295,622353507.0845551
5296,4070691.194759935
5297,51029552.98661864
5298,113788128.3564618
5299,3716424.2933575977
5300,1023187.1958426484
5301,1854282.0602774909
5302,38404042.67303157
5303,1126951.4969581324
5304,1112867.813394307
5305,1277012.2454938032
5306,68826035.12771565
5307,190131245.14073634
5308,411582.5166492694
5309,435634.9168640705
5310,72992883.08452997
5311,4575208.545265971
5312,37136303.03090803
5313,532356267.3191445
5314,57002539.75956264
5315,933153.737738069
5316,6162510.167686597
5317,9050703.597734258
5318,9381917.31464502
5319,8363935.1832382325
5320,16930717.628577556
5321,69815275.8214546
5322,88.25378546594824
5323,146718195.6462619
5324,20034830.239792313
5325,2762196.849946437
5326,8303279.781834871
5327,98288724.70847824
5328,986727.7369651571
5329,3976125.319820011
5330,217614750.43174732
5331,2044927.105683948
5332,2745347.214054924
5333,23457369.00135789
5334,8265654.201449344
5335,2758264.737727523
5336,3838271.2334040273
5337,343833.7044322356
5338,29732607.71898491
5339,2727964.7110274457
5340,11199265.37617182
5341,171830838.4575665
5342,134027338.72678827
5343,16700876.52302355
5344,133051138.04920691
5345,103416.65443747584
5346,99708798.40080473
5347,302226.6275425451
5348,13142251.737015527
5349,248586.24308517744
5350,122.76505531340874
5351,105694055.36522578
5352,1133824.6788510028
5353,26151115.506219827
5354,70575165.35176313
5355,149649143.38325146
5356,19415860.506103907
5357,518154.7091617462
5358,3670789.021279863
5359,5653218.6657937085
5360,189127506.46036816
5361,3259510.052219697
5362,725385.6169057251
5363,17058295.560632646
5364,331763.7030495957
5365,36577811.86565874
5366,146615261.60559753
5367,132057947.8084841
5368,4135269.4668831597
5369,287149078.0939586
5370,19672836.088302102
5371,32552363.6792311
5372,522579524.6790825
5373,13446510.578348054
5374,90250779.35017219
5375,188621674.89824873
5376,127770744.60045207
5377,5698591.925029046
5378,35.457287780716506
5379,19667089.85304755
5380,12214760.069117457
5381,14592707.861244012
5382,106848401.59601995
5383,276944.57461410196
5384,292054340.7149519
5385,111284920.06894243
5386,16317577.535742342
5387,3199347.456275859
5388,371009704.5848918
5389,18846696.198053576
5390,5390832.51695937
5391,42828737.89349164
5392,317539.4661220103
5393,9109077.18544358
5394,101364343.69456472
5395,5651622.401880279
5396,84928437.2244341
5397,1969190.9828645717
5398,3283973.9491723003
5399,58917.13766028712
5400,5212446.967926799
5401,72259481.36176562
5402,26631348.143342625
5403,30978562.614857063
5404,705913.6821846864
5405,28464396.76116295
5406,693365.700463999
5407,297211552.0013399
5408,559208024.2883139
5409,158974563.48867485
5410,1540745.5385816733
5411,28255633.519543566
5412,49538.14279449817
5413,167494.79967103188
5414,132968099.52060369
5415,107893886.55973622
5416,7914112.5539005855
5417,173976084.68989456
5418,130362.26559250882
5419,566405.2016268631
5420,9530194.113799738
5421,53249169.07671036
5422,135582346.65219393
5423,199500361.87473202
5424,93742975.63047972
5425,2184109.2979213796
5426,8477851.788927056
5427,1226736.3174606115
5428,1494319.8559044246
5429,140681252.27110854
5430,126060195.57450181
5431,8211067.043928208
5432,125561949.99055383
5433,29580472.001681507
5434,75907299.97563495
5435,9984668.931582838
5436,4868187.4414000185
5437,10756161.905419357
5438,259714.8729678237
5439,1586123.534315696
5440,34410358.87314257
5441,3637218.314280896
5442,94375547.32122181
5443,64473163.78232533
5444,56359388.17331183
5445,12946881.270056423
5446,80404774.99390668
5447,3215933.398325185
5448,8740178.97973355
5449,148302102.66530553
5450,1199452.1698267767
5451,3514261.2716992293
5452,638653.5793326455
5453,294406913.6249495
5454,129002084.20236975
5455,15839927.72588532
5456,10454910.101493932
5457,53809597.695809305
5458,7863985.968492068
5459,7258204.3469885215
5460,215630.3524522871
5461,97994.42807797936
5462,371763.2364383907
5463,710203574.9715356
5464,361719.0252051181
5465,13766905.486039355
5466,7506419.347308887
5467,5775183.287707198
5468,164417614.1667754
5469,16.962513563223194
5470,288600790.6872916
5471,120561893.60576467
5472,35381370.09176671
5473,13637114.215618722
5474,20217362.827627085
5475,12116852.328417096
5476,7012478.621642342
5477,11283628.330536589
5478,64358408.18946182
5479,139671975.5771887
5480,6075309.9218760375
5481,2399538.923047587
5482,23551831.422598768
5483,10194419.819897624
5484,81239904.05735624
5485,5479706.305181801
5486,10222927.540915184
5487,507298997.1314347
5488,20982829.6091084
5489,9887445.001800314
5490,2418758.057316932
5491,40278751.37664293
5492,26271307.68709103
5493,1536066.353734394
5494,90030.11868206933
5495,11448398.411567166
5496,56035565.77192733
5497,22160034.477283053
5498,162156.177703541
5499,134578222.10606772
5500,15583197.922276797
5501,813201.3177741197
5502,1673578.6257647714
5503,5544438.798845756
5504,17122951.38841753
5505,183491.71384618577
5506,148015597.31143546
5507,38414353.91748204
5508,47035381.18228118
5509,143544891.43605283
5510,32879910.52535256
5511,1584424.348781694
5512,62873210.5775868
5513,283772.1988081086
5514,3636517.828022344
5515,1065260.2710310782
5516,763936.9260128742
5517,189901080.36130065
5518,5212790.526463041
5519,254490856.21796972
